,date,LST,NDVI,Rain_sat
0,2023-01-01,274.94359024390246,0.6168132915687814,0.004708333406597376
1,2023-01-02,,,0.006041666492819786
2,2023-01-03,,,0.2614583373069763
3,2023-01-04,,,0.1274999976158142
4,2023-01-05,,,0.13708333671092987
5,2023-01-06,,,0.03541666641831398
6,2023-01-07,,,0.7266666293144226
7,2023-01-08,,,0.2764583230018616
8,2023-01-09,,,0.09937499463558197
9,2023-01-10,275.27940978077567,,0.12479166686534882
10,2023-01-11,272.770622406639,,0.12333332747220993
11,2023-01-12,,,2.070833206176758
12,2023-01-13,,,0.5652083158493042
13,2023-01-14,273.5,,0.03687499836087227
14,2023-01-15,,,0.10437499731779099
15,2023-01-16,,,0.17479166388511658
16,2023-01-17,,0.5762633881493087,0.0
17,2023-01-18,,,0.26479166746139526
18,2023-01-19,,,0.08874999731779099
19,2023-01-20,,,0.16374999284744263
20,2023-01-21,,,0.31041666865348816
21,2023-01-22,,,0.5358332991600037
22,2023-01-23,,,0.10833333432674408
23,2023-01-24,,,0.03187499940395355
24,2023-01-25,277.1343170320405,,0.0
25,2023-01-26,,,0.04437499865889549
26,2023-01-27,,,0.4333333373069763
27,2023-01-28,276.5475548060708,,0.00020833332382608205
28,2023-01-29,270.02011804384483,,0.0
29,2023-01-30,,,0.011249999515712261
30,2023-01-31,,,0.15812499821186066
31,2023-02-01,,,0.12277083098888397
32,2023-02-02,,0.5462244896893765,0.054374996572732925
33,2023-02-03,,,0.20333333313465118
34,2023-02-04,,,0.12083332985639572
35,2023-02-05,,,0.4260416626930237
36,2023-02-06,262.22788273615635,,0.022083332762122154
37,2023-02-07,,,1.0504167079925537
38,2023-02-08,,,0.9027082920074463
39,2023-02-09,,,0.1993749886751175
40,2023-02-10,,,0.17000000178813934
41,2023-02-11,276.0012141652614,,0.08062499761581421
42,2023-02-12,,,0.15562500059604645
43,2023-02-13,,,0.22041666507720947
44,2023-02-14,275.34698249227597,,0.0
45,2023-02-15,274.9002685765443,,0.2929166555404663
46,2023-02-16,,,0.359375
47,2023-02-17,,,0.1002083271741867
48,2023-02-18,,0.45662115374575846,0.3566666543483734
49,2023-02-19,,,0.23854166269302368
50,2023-02-20,,,0.6266666650772095
51,2023-02-21,,,0.31187498569488525
52,2023-02-22,,,0.0018749999580904841
53,2023-02-23,,,0.0
54,2023-02-24,269.61937605396287,,0.0
55,2023-02-25,,,0.4885416626930237
56,2023-02-26,,,0.2541666626930237
57,2023-02-27,,,0.16312499344348907
58,2023-02-28,,,0.010833333246409893
59,2023-03-01,,,0.23624999821186066
60,2023-03-02,,,0.8137499690055847
61,2023-03-03,,,0.0
62,2023-03-04,,,0.1470833271741867
63,2023-03-05,275.9360033726813,,0.027708332985639572
64,2023-03-06,275.7448372093023,0.7110897676846779,0.022499999031424522
65,2023-03-07,,,0.13312499225139618
66,2023-03-08,,,0.08583333343267441
67,2023-03-09,,,0.1849999874830246
68,2023-03-10,,,0.17666666209697723
69,2023-03-11,,,0.10499999672174454
70,2023-03-12,,,0.3383333384990692
71,2023-03-13,,,1.4704166650772095
72,2023-03-14,278.6875427350428,,0.211041659116745
73,2023-03-15,,,0.08812499791383743
74,2023-03-16,274.3381234567901,,0.078125
75,2023-03-17,,,0.0
76,2023-03-18,284.28922428330526,,0.05583333224058151
77,2023-03-19,,,0.109375
78,2023-03-20,,,0.14000000059604645
79,2023-03-21,284.15499156829685,,0.0
80,2023-03-22,286.6798482293423,0.676545277995302,0.0
81,2023-03-23,,,0.0
82,2023-03-24,,,0.03583333268761635
83,2023-03-25,,,0.1822916567325592
84,2023-03-26,,,0.0
85,2023-03-27,280.48431703204045,,0.00833333283662796
86,2023-03-28,285.8408600337268,,0.014791666530072689
87,2023-03-29,288.07215851602024,,0.0
88,2023-03-30,281.3633924050632,,0.0
89,2023-03-31,,,0.014791666530072689
90,2023-04-01,,,0.26514583826065063
91,2023-04-02,,,0.05666666477918625
92,2023-04-03,,,0.039791665971279144
93,2023-04-04,279.83115992970124,,0.00020833332382608205
94,2023-04-05,280.23227655986506,,0.06291666626930237
95,2023-04-06,,,0.15208332240581512
96,2023-04-07,,0.7239707961367792,0.653333306312561
97,2023-04-08,,,0.01666666567325592
98,2023-04-09,,,0.6314583420753479
99,2023-04-10,,,1.2127083539962769
100,2023-04-11,,,0.32624998688697815
101,2023-04-12,280.45861720067455,,0.06437499821186066
102,2023-04-13,,,0.04999999701976776
103,2023-04-14,284.0941652613828,,0.0637499988079071
104,2023-04-15,,,0.06479166448116302
105,2023-04-16,,,0.1614583283662796
106,2023-04-17,,,0.03437500074505806
107,2023-04-18,,,0.12708333134651184
108,2023-04-19,,,0.009166666306555271
109,2023-04-20,,,0.03583333268761635
110,2023-04-21,,,0.24541665613651276
111,2023-04-22,,,0.11104166507720947
112,2023-04-23,,0.7751589297833467,0.23416665196418762
113,2023-04-24,,,0.032083332538604736
114,2023-04-25,,,0.013333332724869251
115,2023-04-26,,,0.20145833492279053
116,2023-04-27,,,0.02291666716337204
117,2023-04-28,295.71183811129845,,0.023333333432674408
118,2023-04-29,297.37139966273185,,0.10062500089406967
119,2023-04-30,,,0.0027083333116024733
120,2023-05-01,,,0.29466667771339417
121,2023-05-02,289.76763912310287,,0.15166667103767395
122,2023-05-03,292.6587352445194,,0.0
123,2023-05-04,,,0.0054166666232049465
124,2023-05-05,,,0.7402083277702332
125,2023-05-06,,,0.06208333000540733
126,2023-05-07,,,0.0037499999161809683
127,2023-05-08,,,0.025833332911133766
128,2023-05-09,,0.8440544244322638,0.005624999757856131
129,2023-05-10,291.5736087689714,,0.02812499925494194
130,2023-05-11,293.6313827993254,,0.0
131,2023-05-12,295.3157672849915,,0.0
132,2023-05-13,301.1457672849916,,0.0
133,2023-05-14,301.06263069139965,,0.0
134,2023-05-15,303.4518718381113,,0.00624999962747097
135,2023-05-16,295.4006408094435,,0.05145833268761635
136,2023-05-17,296.24833052276557,,0.06437499821186066
137,2023-05-18,298.5044182124789,,0.058125000447034836
138,2023-05-19,291.2311475409836,,0.02458333410322666
139,2023-05-20,296.0606576728499,,0.007499999832361937
140,2023-05-21,,,0.0
141,2023-05-22,,,0.051874998956918716
142,2023-05-23,,,0.024166665971279144
143,2023-05-24,,,0.06624999642372131
144,2023-05-25,294.3325463743676,0.8422056799791182,0.0
145,2023-05-26,294.41438448566606,,0.0
146,2023-05-27,294.8094940978078,,0.0
147,2023-05-28,,,0.0
148,2023-05-29,292.4222934232715,,0.0
149,2023-05-30,,,0.0
150,2023-05-31,,,0.0
151,2023-06-01,291.77853288364247,,0.02631249837577343
152,2023-06-02,289.1206576728499,,0.0
153,2023-06-03,294.3737099494098,,0.0
154,2023-06-04,292.62691399662737,,0.0
155,2023-06-05,292.28875210792575,,0.0
156,2023-06-06,300.48927487352455,,0.0
157,2023-06-07,296.2462731871838,,0.0
158,2023-06-08,286.64384226491404,,0.0
159,2023-06-09,,,0.3181249797344208
160,2023-06-10,,0.8556019107282699,0.11645832657814026
161,2023-06-11,291.6049747048903,,0.0
162,2023-06-12,295.5232715008432,,0.0
163,2023-06-13,,,0.10749999433755875
164,2023-06-14,,,0.007499999832361937
165,2023-06-15,,,0.0
166,2023-06-16,,,0.01354166679084301
167,2023-06-17,,,0.0
168,2023-06-18,,,0.0
169,2023-06-19,,,0.04645833373069763
170,2023-06-20,,,0.12916666269302368
171,2023-06-21,,,0.04124999791383743
172,2023-06-22,293.9217032040472,,0.0
173,2023-06-23,294.6043338954468,,0.0
174,2023-06-24,,,0.00687499949708581
175,2023-06-25,294.85806070826305,,0.02854166552424431
176,2023-06-26,292.8025126475548,0.8569529365700863,0.46166664361953735
177,2023-06-27,294.46529510961216,,0.0
178,2023-06-28,296.45907251264754,,0.0
179,2023-06-29,293.1466441821248,,0.0008333332953043282
180,2023-06-30,297.94494097807757,,0.0
181,2023-07-01,293.97590219224276,,0.00045833337935619056
182,2023-07-02,297.2177234401349,,0.0
183,2023-07-03,297.8844013490725,,0.0
184,2023-07-04,299.81249578414844,,0.0
185,2023-07-05,,,0.0
186,2023-07-06,298.5746543001686,,0.0
187,2023-07-07,291.38387858347386,,0.02187499962747097
188,2023-07-08,293.1895784148398,,0.14937499165534973
189,2023-07-09,,,0.0
190,2023-07-10,,,0.21812500059604645
191,2023-07-11,,,0.00020833332382608205
192,2023-07-12,295.42,0.8717701122422349,0.0
193,2023-07-13,294.08934232715006,,0.0
194,2023-07-14,299.0061551433389,,0.0
195,2023-07-15,301.2295952782462,,0.0
196,2023-07-16,,,0.0
197,2023-07-17,,,0.0
198,2023-07-18,296.0560876897133,,0.0
199,2023-07-19,301.37241146711636,,0.0
200,2023-07-20,300.7129173693086,,0.0
201,2023-07-21,296.84018549747054,,0.0
202,2023-07-22,298.35903878583474,,0.0
203,2023-07-23,297.13765598650923,,0.0
204,2023-07-24,,,0.10854166746139526
205,2023-07-25,,,0.11104166507720947
206,2023-07-26,,,0.0
207,2023-07-27,293.9706913996627,,0.06354166567325592
208,2023-07-28,296.0853119730186,0.8289659827721227,0.002916666679084301
209,2023-07-29,,,0.0
210,2023-07-30,291.1721922428331,,0.0
211,2023-07-31,296.27600337268126,,0.0
212,2023-08-01,297.06030354131536,,0.0004375000426080078
213,2023-08-02,298.33981450252946,,0.0
214,2023-08-03,297.3344856661045,,0.0
215,2023-08-04,296.23892074198994,,0.0
216,2023-08-05,,,0.0
217,2023-08-06,,,0.0
218,2023-08-07,,,0.0
219,2023-08-08,,,0.0
220,2023-08-09,,,0.0
221,2023-08-10,290.7444444444444,,0.0
222,2023-08-11,,,0.0
223,2023-08-12,293.2360539629005,,0.0
224,2023-08-13,301.8277908937605,0.8229364552336209,0.0
225,2023-08-14,303.3477234401349,,0.0
226,2023-08-15,304.2837268128161,,0.0
227,2023-08-16,302.7357335581787,,0.0
228,2023-08-17,303.1130691399662,,0.0
229,2023-08-18,296.5187015177066,,0.0
230,2023-08-19,296.49245593419516,,0.0
231,2023-08-20,,,0.0
232,2023-08-21,,,0.0
233,2023-08-22,,,0.0
234,2023-08-23,,,0.0
235,2023-08-24,292.23623824451414,,0.0
236,2023-08-25,,,0.0664583295583725
237,2023-08-26,300.4998145025295,,0.0
238,2023-08-27,302.5569983136594,,0.0
239,2023-08-28,,,0.0
240,2023-08-29,,0.8601838475593845,0.1210416629910469
241,2023-08-30,,,0.2868749797344208
242,2023-08-31,,,0.1718749850988388
243,2023-09-01,295.9452951096122,,0.0
244,2023-09-02,292.60784482758623,,0.0
245,2023-09-03,289.8721016166282,,0.06479166448116302
246,2023-09-04,,,0.0012499999720603228
247,2023-09-05,290.86983289357954,,0.0
248,2023-09-06,,,0.0
249,2023-09-07,291.7117037037037,,0.0
250,2023-09-08,293.5519055649241,,0.0
251,2023-09-09,296.98175379426647,,0.0
252,2023-09-10,299.64596964586843,,0.0
253,2023-09-11,,,0.0
254,2023-09-12,,,0.0
255,2023-09-13,291.48,,0.0
256,2023-09-14,295.32532883642494,0.8355556095014361,0.0
257,2023-09-15,299.6833220910624,,0.0
258,2023-09-16,297.6064418212479,,0.0
259,2023-09-17,,,0.0
260,2023-09-18,,,0.0
261,2023-09-19,,,0.006874999962747097
262,2023-09-20,,,0.10208333283662796
263,2023-09-21,289.74234401349065,,0.009374999441206455
264,2023-09-22,292.27013490725125,,0.0
265,2023-09-23,,,0.13458333909511566
266,2023-09-24,,,0.10333333164453506
267,2023-09-25,,,1.9079166650772095
268,2023-09-26,,,0.3179166615009308
269,2023-09-27,,,0.2593750059604645
270,2023-09-28,,,0.15062500536441803
271,2023-09-29,,,0.0
272,2023-09-30,,0.8335059096841558,0.0
273,2023-10-01,286.7758347386172,,0.007708333432674408
274,2023-10-02,,,0.007499999832361937
275,2023-10-03,,,0.0689583346247673
276,2023-10-04,,,0.0
277,2023-10-05,291.7687521079258,,0.0
278,2023-10-06,294.27172006745366,,0.0
279,2023-10-07,295.88173693086,,0.0
280,2023-10-08,292.0059190556492,,0.0
281,2023-10-09,,,0.023124998435378075
282,2023-10-10,,,0.17270833253860474
283,2023-10-11,285.86602910602915,,0.019375000149011612
284,2023-10-12,288.24848229342325,,0.0
285,2023-10-13,286.13866666666667,,0.0
286,2023-10-14,,,0.08708333224058151
287,2023-10-15,,,0.5020833015441895
288,2023-10-16,,0.7811517984860356,0.8268749713897705
289,2023-10-17,,,0.9006249904632568
290,2023-10-18,,,0.6002083420753479
291,2023-10-19,,,0.0
292,2023-10-20,,,0.0
293,2023-10-21,285.61745454545456,,0.00958333257585764
294,2023-10-22,,,0.125
295,2023-10-23,280.6,,0.0
296,2023-10-24,,,0.06562499701976776
297,2023-10-25,,,0.4729166626930237
298,2023-10-26,,,0.0
299,2023-10-27,277.24426644182125,,0.0
300,2023-10-28,278.28010118043846,,0.0
301,2023-10-29,281.6773018549747,,0.0
302,2023-10-30,284.1119224283305,,0.0
303,2023-10-31,277.42396979503775,,0.0
304,2023-11-01,,0.7855596919864268,0.0
305,2023-11-02,270.28000000000003,,5.404375076293945
306,2023-11-03,,,0.13479165732860565
307,2023-11-04,,,4.510416507720947
308,2023-11-05,,,0.0043750000186264515
309,2023-11-06,,,0.14937499165534973
310,2023-11-07,276.28923076923076,,0.025833332911133766
311,2023-11-08,,,0.0
312,2023-11-09,,,0.008750000037252903
313,2023-11-10,,,0.07083333283662796
314,2023-11-11,,,1.1858333349227905
315,2023-11-12,,,0.3412500023841858
316,2023-11-13,,,0.25708332657814026
317,2023-11-14,277.1784485666105,,0.001041666604578495
318,2023-11-15,,,0.0897916629910469
319,2023-11-16,276.5266779089376,,0.35083332657814026
320,2023-11-17,279.8963743676222,0.7999534742886979,0.0
321,2023-11-18,281.66567103935415,,0.0
322,2023-11-19,276.0212,,0.04833333194255829
323,2023-11-20,,,0.0
324,2023-11-21,,,0.003958333283662796
325,2023-11-22,,,0.4045833349227905
326,2023-11-23,277.81682967959523,,0.011666666716337204
327,2023-11-24,278.37163575042155,,0.0
328,2023-11-25,278.20119730185496,,0.0
329,2023-11-26,277.72551433389543,,0.0
330,2023-11-27,,,0.0
331,2023-11-28,276.48377740303533,,0.0
332,2023-11-29,275.30667790893756,,0.003333333181217313
333,2023-11-30,,,0.05687499791383743
334,2023-12-01,,,0.06208333000540733
335,2023-12-02,,,0.5291666388511658
336,2023-12-03,,0.7751279300443751,0.16770832240581512
337,2023-12-04,,,0.5239583253860474
338,2023-12-05,,,6.3277082443237305
339,2023-12-06,,,0.17895832657814026
340,2023-12-07,,,0.20937499403953552
341,2023-12-08,264.62740663900416,,0.046666666865348816
342,2023-12-09,,,0.9735416173934937
343,2023-12-10,,,0.9735416769981384
344,2023-12-11,278.7643844856661,,0.0
345,2023-12-12,276.6376728499157,,0.0
346,2023-12-13,,,0.038750000298023224
347,2023-12-14,,,0.16958332061767578
348,2023-12-15,,,0.014374999329447746
349,2023-12-16,279.45242833052276,,0.0
350,2023-12-17,278.12,,0.0
351,2023-12-18,,,0.04104166477918625
352,2023-12-19,,0.7447502166536154,0.06958333402872086
353,2023-12-20,280.8296964586847,,0.00624999962747097
354,2023-12-21,,,0.025416666641831398
355,2023-12-22,,,0.6912499666213989
356,2023-12-23,,,0.00833333283662796
357,2023-12-24,,,0.0014583333395421505
358,2023-12-25,,,0.15604166686534882
359,2023-12-26,278.45817005545285,,0.005833333358168602
360,2023-12-27,,,0.29499998688697815
361,2023-12-28,,,0.050624996423721313
362,2023-12-29,,,0.024791665375232697
363,2023-12-30,,,0.0014583333395421505
364,2023-12-31,,,0.0
